ID_MOEDA; DATA_REF; vlr_cotacao
PEN; 26/11/2010 00:00:00; 6,508202672
PEN; 08/10/2010 00:00:00; 4,718505085
PEN; 08/07/2010 00:00:00; 3,704989731
PEN; 21/04/2010 00:00:00; 6,438340008
PEN; 02/07/2010 00:00:00; 5,078644335
PEN; 20/07/2010 00:00:00; 7,255368054
PEN; 20/08/2010 00:00:00; 2,045230865
PEN; 14/09/2010 00:00:00; 3,361156762
PEN; 17/11/2010 00:00:00; 5,105221212
PEN; 30/04/2010 00:00:00; 3,328591347
PEN; 24/03/2010 00:00:00; 7,586642325
PEN; 10/06/2010 00:00:00; 1,754315913
PEN; 13/09/2010 00:00:00; 1,606295586
PEN; 06/10/2010 00:00:00; 3,570967972
PEN; 20/01/2010 00:00:00; 6,359258175
PEN; 14/10/2010 00:00:00; 4,280292451
PEN; 26/03/2010 00:00:00; 4,673539102
PEN; 28/06/2010 00:00:00; 7,03338033
PEN; 08/09/2010 00:00:00; 2,640130579
PEN; 26/08/2010 00:00:00; 1,6945436
PEN; 20/04/2010 00:00:00; 7,884767056
PEN; 25/11/2010 00:00:00; 5,856128752
PEN; 03/05/2010 00:00:00; 6,793878853
PEN; 29/09/2010 00:00:00; 6,144615412
PEN; 05/03/2010 00:00:00; 6,297427654
PEN; 23/04/2010 00:00:00; 1,437939346
PEN; 21/06/2010 00:00:00; 7,784649611
PEN; 15/06/2010 00:00:00; 5,206885338
PEN; 22/02/2010 00:00:00; 1,468742788
PEN; 31/03/2010 00:00:00; 5,533489108
PEN; 28/04/2010 00:00:00; 4,00527823
PEN; 14/06/2010 00:00:00; 2,324202955
PEN; 15/03/2010 00:00:00; 4,049698472
PEN; 17/03/2010 00:00:00; 3,372904778
PEN; 24/05/2010 00:00:00; 3,57624054
PEN; 26/05/2010 00:00:00; 2,517789245
PEN; 16/03/2010 00:00:00; 2,233706892
PEN; 29/04/2010 00:00:00; 3,474389493
PEN; 16/07/2010 00:00:00; 6,443092287
PEN; 26/10/2010 00:00:00; 2,465928495
PEN; 24/02/2010 00:00:00; 7,405167878
PEN; 13/01/2010 00:00:00; 6,935725391
PEN; 30/09/2010 00:00:00; 3,833355486
PEN; 23/06/2010 00:00:00; 4,576576352
PEN; 22/10/2010 00:00:00; 2,976226389
PEN; 17/05/2010 00:00:00; 6,767066658
PEN; 28/07/2010 00:00:00; 6,876897275
PEN; 19/04/2010 00:00:00; 3,198665559
PEN; 15/10/2010 00:00:00; 7,100823879
PEN; 08/02/2010 00:00:00; 3,478390753
PEN; 29/03/2010 00:00:00; 5,12127924
PEN; 14/07/2010 00:00:00; 6,195802748
PEN; 12/07/2010 00:00:00; 4,120013416
PEN; 23/02/2010 00:00:00; 6,235179901
PEN; 01/06/2010 00:00:00; 6,068940282
PEN; 05/04/2010 00:00:00; 6,768269122
PEN; 01/02/2010 00:00:00; 1,62107563
PEN; 27/01/2010 00:00:00; 2,735286295
PEN; 12/11/2010 00:00:00; 5,134512186
PEN; 13/04/2010 00:00:00; 5,442420185
PEN; 29/10/2010 00:00:00; 1,800596595
PEN; 12/04/2010 00:00:00; 3,999251723
PEN; 16/02/2010 00:00:00; 3,752925575
PEN; 05/10/2010 00:00:00; 3,999574661
PEN; 02/09/2010 00:00:00; 3,742617428
PEN; 06/08/2010 00:00:00; 5,812612653
PEN; 21/01/2010 00:00:00; 4,2062729
PEN; 04/02/2010 00:00:00; 2,649892986
PEN; 19/03/2010 00:00:00; 5,076439261
PEN; 14/05/2010 00:00:00; 6,240808368
PEN; 04/11/2010 00:00:00; 2,308366895
PEN; 23/03/2010 00:00:00; 3,060349226
PEN; 22/09/2010 00:00:00; 2,005654275
PEN; 24/11/2010 00:00:00; 1,966939688
PEN; 29/07/2010 00:00:00; 5,726536751
PEN; 16/11/2010 00:00:00; 4,466550469
PEN; 11/08/2010 00:00:00; 6,623290837
PEN; 11/03/2010 00:00:00; 7,893967867
PEN; 25/02/2010 00:00:00; 6,049805999
PEN; 28/01/2010 00:00:00; 5,838991761
PEN; 22/11/2010 00:00:00; 6,657857299
PEN; 15/04/2010 00:00:00; 1,855276167
PEN; 05/01/2010 00:00:00; 7,152229846
PEN; 07/07/2010 00:00:00; 7,810369492
PEN; 15/11/2010 00:00:00; 4,361712039
PEN; 26/07/2010 00:00:00; 6,680743754
PEN; 07/04/2010 00:00:00; 6,94001621
PEN; 09/09/2010 00:00:00; 6,028755784
PEN; 02/11/2010 00:00:00; 5,542608976
PEN; 11/11/2010 00:00:00; 3,901794136
PEN; 07/06/2010 00:00:00; 5,926041484
PEN; 11/01/2010 00:00:00; 5,196666062
PEN; 09/04/2010 00:00:00; 4,830222428
PEN; 12/03/2010 00:00:00; 2,625337183
PEN; 08/03/2010 00:00:00; 3,421061337
PEN; 19/05/2010 00:00:00; 1,164789736
PEN; 26/04/2010 00:00:00; 3,304396868
PEN; 18/05/2010 00:00:00; 3,70275712
PEN; 24/08/2010 00:00:00; 2,137139678
PEN; 25/03/2010 00:00:00; 7,284435391
PEN; 03/08/2010 00:00:00; 5,716505229
PEN; 18/06/2010 00:00:00; 6,143577754
PEN; 11/06/2010 00:00:00; 7,674481034
PEN; 13/07/2010 00:00:00; 1,584834814
PEN; 07/01/2010 00:00:00; 5,965975225
PEN; 06/07/2010 00:00:00; 3,163080633
PEN; 12/02/2010 00:00:00; 6,359840214
PEN; 08/04/2010 00:00:00; 6,624094009
PEN; 30/06/2010 00:00:00; 1,146817863
PEN; 12/01/2010 00:00:00; 3,200702071
PEN; 30/08/2010 00:00:00; 3,783200383
PEN; 19/11/2010 00:00:00; 5,735036194
PEN; 18/02/2010 00:00:00; 1,545332491
PEN; 24/09/2010 00:00:00; 5,968816578
PEN; 23/11/2010 00:00:00; 2,347462833
PEN; 20/05/2010 00:00:00; 1,533879876
PEN; 27/09/2010 00:00:00; 7,511691928
PEN; 16/04/2010 00:00:00; 3,293963552
PEN; 04/08/2010 00:00:00; 2,462351561
PEN; 01/09/2010 00:00:00; 3,72930479
PEN; 29/06/2010 00:00:00; 5,493781924
PEN; 04/03/2010 00:00:00; 3,814367235
PEN; 15/02/2010 00:00:00; 4,903074145
PEN; 10/08/2010 00:00:00; 6,066280842
PEN; 12/05/2010 00:00:00; 6,302734852
PEN; 30/03/2010 00:00:00; 2,745405018
PEN; 19/08/2010 00:00:00; 3,102371633
PEN; 15/01/2010 00:00:00; 6,052835524
PEN; 17/08/2010 00:00:00; 3,853582919
PEN; 23/09/2010 00:00:00; 5,08587122
PEN; 18/03/2010 00:00:00; 3,694141686
PEN; 18/08/2010 00:00:00; 6,729219079
PEN; 05/07/2010 00:00:00; 6,048175454
PEN; 08/01/2010 00:00:00; 5,690748215
PEN; 09/03/2010 00:00:00; 4,894215465
PEN; 25/06/2010 00:00:00; 7,711485386
PEN; 07/10/2010 00:00:00; 7,17545259
PEN; 03/09/2010 00:00:00; 5,077984691
PEN; 13/08/2010 00:00:00; 6,233356178
PEN; 01/12/2010 00:00:00; 3,09333688
PEN; 19/02/2010 00:00:00; 1,130532861
PEN; 02/06/2010 00:00:00; 6,043657243
PEN; 06/01/2010 00:00:00; 1,303981423
PEN; 24/06/2010 00:00:00; 7,13695997
PEN; 10/05/2010 00:00:00; 3,390100598
PEN; 07/05/2010 00:00:00; 1,907540381
PEN; 01/11/2010 00:00:00; 2,037409008
PEN; 25/08/2010 00:00:00; 4,507271945
PEN; 03/03/2010 00:00:00; 4,615422368
PEN; 21/05/2010 00:00:00; 2,473545492
PEN; 19/07/2010 00:00:00; 2,881955624
PEN; 16/09/2010 00:00:00; 2,816532314
PEN; 31/05/2010 00:00:00; 5,911403716
PEN; 03/11/2010 00:00:00; 1,192597449
PEN; 31/08/2010 00:00:00; 5,490720689
PEN; 14/01/2010 00:00:00; 5,551761389
PEN; 28/10/2010 00:00:00; 7,452104867
PEN; 27/05/2010 00:00:00; 5,962979496
PEN; 17/06/2010 00:00:00; 3,480701804
PEN; 14/04/2010 00:00:00; 7,324645758
PEN; 26/01/2010 00:00:00; 6,066302538
PEN; 17/02/2010 00:00:00; 5,827211618
PEN; 29/01/2010 00:00:00; 4,508405149
PEN; 11/10/2010 00:00:00; 4,082328558
PEN; 27/10/2010 00:00:00; 3,564911842
PEN; 23/08/2010 00:00:00; 3,842202485
PEN; 10/02/2010 00:00:00; 6,609431207
PEN; 19/10/2010 00:00:00; 2,745875239
PEN; 21/09/2010 00:00:00; 2,0669595
PEN; 22/03/2010 00:00:00; 2,204021633
PEN; 25/01/2010 00:00:00; 5,794647872
PEN; 09/07/2010 00:00:00; 7,074168563
PEN; 16/06/2010 00:00:00; 5,875793755
PEN; 18/01/2010 00:00:00; 1,064566731
PEN; 08/11/2010 00:00:00; 1,489006519
PEN; 26/02/2010 00:00:00; 4,964585483
PGK; 04/01/2010 00:00:00; 7,384095132
PGK; 11/10/2010 00:00:00; 6,943300664
PGK; 03/08/2010 00:00:00; 3,211187959
PGK; 19/07/2010 00:00:00; 3,59922713
PGK; 27/07/2010 00:00:00; 5,984978497
PGK; 17/05/2010 00:00:00; 5,278234601
PGK; 02/06/2010 00:00:00; 6,543435454
PGK; 01/02/2010 00:00:00; 2,769344985
PGK; 05/08/2010 00:00:00; 1,322403908
PGK; 02/08/2010 00:00:00; 1,451064646
PGK; 10/06/2010 00:00:00; 7,075175762
PGK; 19/01/2010 00:00:00; 4,208281875
PGK; 27/10/2010 00:00:00; 4,478516281
PGK; 20/09/2010 00:00:00; 4,451674461
PGK; 21/07/2010 00:00:00; 3,09466368
PGK; 05/07/2010 00:00:00; 1,981008351
PGK; 20/10/2010 00:00:00; 5,872580647
PGK; 21/04/2010 00:00:00; 6,118449926
PGK; 16/09/2010 00:00:00; 4,686054826
PGK; 30/07/2010 00:00:00; 4,881095171
PGK; 05/11/2010 00:00:00; 1,709299445
PGK; 24/09/2010 00:00:00; 2,393818617
PGK; 13/05/2010 00:00:00; 6,07311511
PGK; 01/06/2010 00:00:00; 7,951562226
PGK; 03/05/2010 00:00:00; 6,672297716
PGK; 19/02/2010 00:00:00; 7,162448704
PGK; 23/08/2010 00:00:00; 2,787756205
PGK; 15/07/2010 00:00:00; 2,936187088
PGK; 12/02/2010 00:00:00; 7,484068632
PGK; 23/09/2010 00:00:00; 3,838958919
PGK; 06/10/2010 00:00:00; 3,467838526
PGK; 20/08/2010 00:00:00; 4,720504463
PGK; 01/12/2010 00:00:00; 1,84423995
PGK; 23/06/2010 00:00:00; 1,37969619
PGK; 01/07/2010 00:00:00; 2,802147806
PGK; 20/04/2010 00:00:00; 6,145266712
PGK; 09/08/2010 00:00:00; 1,086775184
PGK; 18/11/2010 00:00:00; 1,821559608
PGK; 15/01/2010 00:00:00; 4,484125137
PGK; 15/10/2010 00:00:00; 4,724085987
PGK; 04/06/2010 00:00:00; 6,569955587
PGK; 05/01/2010 00:00:00; 2,348986149
PGK; 14/07/2010 00:00:00; 2,351793289
PGK; 28/05/2010 00:00:00; 1,687439382
PGK; 17/02/2010 00:00:00; 5,258505762
PGK; 26/04/2010 00:00:00; 4,676109254
PGK; 29/09/2010 00:00:00; 1,369084299
PGK; 03/03/2010 00:00:00; 5,163220704
PGK; 12/04/2010 00:00:00; 3,929459155
PGK; 24/11/2010 00:00:00; 1,653099477
PGK; 26/11/2010 00:00:00; 3,376878083
PGK; 10/09/2010 00:00:00; 4,27147758
PGK; 07/01/2010 00:00:00; 7,051601291
PGK; 09/07/2010 00:00:00; 1,508389056
PGK; 08/01/2010 00:00:00; 2,242891014
PGK; 18/10/2010 00:00:00; 4,967929602
PGK; 22/02/2010 00:00:00; 4,053842425
PGK; 23/11/2010 00:00:00; 5,371163964
PGK; 23/02/2010 00:00:00; 1,624839485
PGK; 16/08/2010 00:00:00; 2,269331872
PGK; 24/06/2010 00:00:00; 3,652588248
PGK; 09/09/2010 00:00:00; 5,114317715
PGK; 29/11/2010 00:00:00; 5,665925384
PGK; 03/09/2010 00:00:00; 4,60098654
PGK; 29/04/2010 00:00:00; 2,039290309
PGK; 18/06/2010 00:00:00; 1,074944139
PGK; 08/06/2010 00:00:00; 7,630658269
PGK; 16/02/2010 00:00:00; 7,203378797
PGK; 05/02/2010 00:00:00; 1,505746305
PGK; 29/06/2010 00:00:00; 2,772807181
PGK; 27/04/2010 00:00:00; 6,54227972
PGK; 20/05/2010 00:00:00; 7,817123234
PGK; 05/04/2010 00:00:00; 4,310286045
PGK; 11/08/2010 00:00:00; 6,336966276
PGK; 10/08/2010 00:00:00; 2,975748241
PGK; 09/03/2010 00:00:00; 5,257824004
PGK; 03/06/2010 00:00:00; 4,085259616
PGK; 28/09/2010 00:00:00; 7,574722409
PGK; 27/09/2010 00:00:00; 3,871390402
PGK; 22/10/2010 00:00:00; 7,193883419
PGK; 10/11/2010 00:00:00; 7,78652674
PGK; 13/08/2010 00:00:00; 4,426332593
PGK; 20/01/2010 00:00:00; 3,612204731
PGK; 02/02/2010 00:00:00; 6,419554949
PGK; 06/01/2010 00:00:00; 1,984159291
PGK; 06/07/2010 00:00:00; 4,709491611
PGK; 09/06/2010 00:00:00; 1,495222032
PGK; 23/03/2010 00:00:00; 5,564544141
PGK; 12/01/2010 00:00:00; 6,794865191
PGK; 27/01/2010 00:00:00; 3,423997402
PGK; 11/05/2010 00:00:00; 3,17811811
PGK; 29/01/2010 00:00:00; 7,826311946
PGK; 17/09/2010 00:00:00; 2,26604408
PGK; 10/03/2010 00:00:00; 5,514054418
PGK; 07/09/2010 00:00:00; 7,703027666
PGK; 07/10/2010 00:00:00; 1,281654894
PGK; 04/10/2010 00:00:00; 4,874862552
PGK; 02/04/2010 00:00:00; 5,39048475
PGK; 25/11/2010 00:00:00; 1,963359833
PGK; 05/05/2010 00:00:00; 3,308573365
PGK; 06/09/2010 00:00:00; 7,758004308
PGK; 12/03/2010 00:00:00; 6,5648036
PGK; 02/03/2010 00:00:00; 2,434318542
PGK; 01/04/2010 00:00:00; 5,341026425
PGK; 02/07/2010 00:00:00; 1,055765629
PGK; 28/01/2010 00:00:00; 3,742523968
PGK; 21/09/2010 00:00:00; 3,930488884
PGK; 16/04/2010 00:00:00; 7,308490098
PGK; 10/02/2010 00:00:00; 6,233328223
PGK; 01/09/2010 00:00:00; 2,280919254
PGK; 22/06/2010 00:00:00; 2,740740776
PGK; 12/11/2010 00:00:00; 1,195155084
PGK; 26/01/2010 00:00:00; 4,138713777
PGK; 20/07/2010 00:00:00; 4,04953742
PGK; 08/03/2010 00:00:00; 2,476270437
PGK; 07/05/2010 00:00:00; 4,987935066
PGK; 11/03/2010 00:00:00; 1,255189836
PGK; 04/05/2010 00:00:00; 4,581363261
PGK; 07/06/2010 00:00:00; 4,597862303
PGK; 04/02/2010 00:00:00; 6,010450959
PGK; 25/08/2010 00:00:00; 6,314496636
PGK; 30/06/2010 00:00:00; 1,983753324
PGK; 25/01/2010 00:00:00; 3,162905812
PGK; 25/05/2010 00:00:00; 1,316507578
PGK; 18/02/2010 00:00:00; 2,340988636
PGK; 11/06/2010 00:00:00; 5,626879513
PGK; 22/04/2010 00:00:00; 2,766832411
PGK; 24/02/2010 00:00:00; 5,238813639
PGK; 12/10/2010 00:00:00; 6,040021896
PGK; 01/11/2010 00:00:00; 7,46829474
PGK; 22/07/2010 00:00:00; 4,333613515
PGK; 04/11/2010 00:00:00; 4,210401833
PGK; 15/03/2010 00:00:00; 3,849402249
PGK; 29/10/2010 00:00:00; 6,202601969
PGK; 15/11/2010 00:00:00; 5,972446918
PGK; 08/02/2010 00:00:00; 4,093895912
PGK; 14/01/2010 00:00:00; 1,273130834
PGK; 19/10/2010 00:00:00; 1,460580885
PGK; 16/06/2010 00:00:00; 7,672814608
PGK; 18/05/2010 00:00:00; 1,873782098
PGK; 13/01/2010 00:00:00; 6,122169137
PGK; 28/07/2010 00:00:00; 2,247385859
PGK; 24/08/2010 00:00:00; 4,073854983
PGK; 16/11/2010 00:00:00; 7,943855107
PGK; 26/07/2010 00:00:00; 4,882241726
PGK; 29/07/2010 00:00:00; 2,060810745
PGK; 30/04/2010 00:00:00; 4,407753646
PGK; 14/04/2010 00:00:00; 7,914164007
PGK; 14/06/2010 00:00:00; 5,659573436
PGK; 05/10/2010 00:00:00; 5,355138481
PGK; 31/05/2010 00:00:00; 1,149402618
PGK; 17/08/2010 00:00:00; 3,269447803
PGK; 26/02/2010 00:00:00; 3,327138543
PGK; 19/04/2010 00:00:00; 5,998042464
PGK; 24/05/2010 00:00:00; 7,571597755
PGK; 08/09/2010 00:00:00; 3,682227612
PGK; 12/05/2010 00:00:00; 1,049375713
PGK; 21/05/2010 00:00:00; 4,414037585
PGK; 22/03/2010 00:00:00; 7,943325639
PGK; 26/05/2010 00:00:00; 1,241507113
PGK; 18/01/2010 00:00:00; 5,672004044
PGK; 11/01/2010 00:00:00; 2,550674677
PGK; 08/11/2010 00:00:00; 3,760519207
PGK; 14/05/2010 00:00:00; 6,901860297
PGK; 16/03/2010 00:00:00; 6,917786479
PGK; 09/04/2010 00:00:00; 7,087841272
PGK; 02/11/2010 00:00:00; 5,526746213
PGK; 17/11/2010 00:00:00; 1,682279468
PGK; 13/07/2010 00:00:00; 4,554220617
PGK; 01/10/2010 00:00:00; 6,200624287
PGK; 22/09/2010 00:00:00; 7,949428916
PGK; 12/07/2010 00:00:00; 6,505035043
PGK; 26/03/2010 00:00:00; 1,194614768
PGK; 11/02/2010 00:00:00; 3,231401622
PGK; 06/05/2010 00:00:00; 3,076222837
PGK; 11/11/2010 00:00:00; 6,397672772
PGK; 09/02/2010 00:00:00; 5,919840157
PGK; 07/07/2010 00:00:00; 2,323907554
PGK; 21/10/2010 00:00:00; 5,279220521
PGK; 26/10/2010 00:00:00; 3,200598598
PGK; 04/03/2010 00:00:00; 4,709241271
PGK; 30/09/2010 00:00:00; 1,3354249
PGK; 14/09/2010 00:00:00; 5,515889406
PGK; 08/04/2010 00:00:00; 1,869825065
PGK; 28/10/2010 00:00:00; 2,795947313
PGK; 06/08/2010 00:00:00; 1,60150367
PGK; 25/10/2010 00:00:00; 5,858647168
PGK; 13/10/2010 00:00:00; 1,305095017
PGK; 15/02/2010 00:00:00; 6,797905982
PGK; 14/10/2010 00:00:00; 2,406665206
PGK; 31/08/2010 00:00:00; 6,278996825
PGK; 19/05/2010 00:00:00; 4,975628376
PGK; 27/05/2010 00:00:00; 1,549821496
PGK; 18/03/2010 00:00:00; 1,660794497
PGK; 03/11/2010 00:00:00; 1,847302437
PGK; 19/03/2010 00:00:00; 1,992826045
PGK; 26/08/2010 00:00:00; 3,608257711
PGK; 25/02/2010 00:00:00; 3,228495181
PGK; 25/06/2010 00:00:00; 3,577137172
PGK; 22/11/2010 00:00:00; 6,47553879
PGK; 27/08/2010 00:00:00; 2,742416382
PGK; 03/02/2010 00:00:00; 6,843497813
PGK; 13/09/2010 00:00:00; 4,752207458
PGK; 01/01/2010 00:00:00; 1,896541715
PGK; 15/04/2010 00:00:00; 2,41649437
PGK; 28/06/2010 00:00:00; 7,636315107
PGK; 17/03/2010 00:00:00; 7,258593261
PGK; 17/06/2010 00:00:00; 6,952859461
PGK; 06/04/2010 00:00:00; 1,158853352
PGK; 07/04/2010 00:00:00; 1,351737857
PGK; 21/01/2010 00:00:00; 2,42466712
PGK; 23/04/2010 00:00:00; 1,68038857
PGK; 31/03/2010 00:00:00; 1,024809897
PGK; 18/08/2010 00:00:00; 7,494258702
PGK; 21/06/2010 00:00:00; 2,134532392
PGK; 02/09/2010 00:00:00; 5,775945425
PGK; 09/11/2010 00:00:00; 3,025622129
PGK; 10/05/2010 00:00:00; 7,421316445
PGK; 08/07/2010 00:00:00; 2,143562555
PGK; 24/03/2010 00:00:00; 4,345236778
PGK; 08/10/2010 00:00:00; 2,946956277
PGK; 30/08/2010 00:00:00; 2,106114686
PGK; 19/11/2010 00:00:00; 4,402559519
PGK; 25/03/2010 00:00:00; 2,882614434
PGK; 15/09/2010 00:00:00; 1,419728816
PGK; 19/08/2010 00:00:00; 7,706849933
PGK; 29/03/2010 00:00:00; 4,798713863
PGK; 13/04/2010 00:00:00; 3,480105996
PGK; 04/08/2010 00:00:00; 3,833222806
PGK; 30/03/2010 00:00:00; 1,428616285
PGK; 01/03/2010 00:00:00; 1,140644491
PGK; 22/01/2010 00:00:00; 5,72708708
PGK; 05/03/2010 00:00:00; 5,185498416
PGK; 15/06/2010 00:00:00; 5,810576141
PGK; 28/04/2010 00:00:00; 1,196270764
PGK; 16/07/2010 00:00:00; 4,814170241
PGK; 30/11/2010 00:00:00; 1,522477329
PGK; 12/08/2010 00:00:00; 1,981400549
PGK; 23/07/2010 00:00:00; 6,806278169
PHP; 10/11/2010 00:00:00; 2,734185219
PHP; 19/10/2010 00:00:00; 6,747461319
PHP; 29/06/2010 00:00:00; 7,254088402
PHP; 24/08/2010 00:00:00; 6,795856953
PHP; 11/10/2010 00:00:00; 4,022212863
PHP; 21/07/2010 00:00:00; 7,810209274
PHP; 04/06/2010 00:00:00; 2,22066921
PHP; 07/06/2010 00:00:00; 1,764556885
PHP; 28/07/2010 00:00:00; 7,164423048
PHP; 18/11/2010 00:00:00; 5,161783338
PHP; 30/09/2010 00:00:00; 7,165096462
PHP; 29/03/2010 00:00:00; 5,418007493
PHP; 05/10/2010 00:00:00; 6,882290006
PHP; 01/07/2010 00:00:00; 3,63990438
PHP; 10/05/2010 00:00:00; 5,535315752
PHP; 26/07/2010 00:00:00; 2,319651783
PHP; 22/11/2010 00:00:00; 4,529129505
PHP; 25/11/2010 00:00:00; 5,763786018
PHP; 01/03/2010 00:00:00; 7,613790393
PHP; 18/03/2010 00:00:00; 1,109098375
PHP; 26/05/2010 00:00:00; 1,221764088
PHP; 30/06/2010 00:00:00; 3,945122063
PHP; 06/09/2010 00:00:00; 6,994050324
PHP; 17/08/2010 00:00:00; 5,16370219
PHP; 23/04/2010 00:00:00; 3,285781205
PHP; 09/06/2010 00:00:00; 2,947011352
PHP; 30/11/2010 00:00:00; 4,669332147
PHP; 12/10/2010 00:00:00; 6,737306297
PHP; 12/08/2010 00:00:00; 4,772763252
PHP; 29/04/2010 00:00:00; 2,099287093
PHP; 16/09/2010 00:00:00; 3,70379144
PHP; 28/06/2010 00:00:00; 1,951697767
PHP; 26/08/2010 00:00:00; 7,561719775
PHP; 21/01/2010 00:00:00; 5,774622381
PHP; 02/02/2010 00:00:00; 6,518501222
PHP; 13/07/2010 00:00:00; 3,959380984
PHP; 25/05/2010 00:00:00; 7,071684778
PHP; 01/06/2010 00:00:00; 5,362875223
PHP; 18/05/2010 00:00:00; 4,419828773
PHP; 24/02/2010 00:00:00; 7,633166254
PHP; 18/06/2010 00:00:00; 4,61967355
PHP; 30/03/2010 00:00:00; 7,152217329
PHP; 16/11/2010 00:00:00; 1,47250247
PHP; 24/06/2010 00:00:00; 2,041051447
PHP; 23/07/2010 00:00:00; 2,807101607
PHP; 08/03/2010 00:00:00; 7,381882131
PHP; 16/02/2010 00:00:00; 5,043371499
PHP; 04/02/2010 00:00:00; 6,621548474
PHP; 07/09/2010 00:00:00; 4,54878366
PHP; 14/10/2010 00:00:00; 6,55710274
PHP; 03/06/2010 00:00:00; 3,459317803
PHP; 01/12/2010 00:00:00; 3,02031368
PHP; 04/08/2010 00:00:00; 6,338827968
PHP; 15/02/2010 00:00:00; 3,921208382
PHP; 05/01/2010 00:00:00; 5,313224971
PHP; 07/05/2010 00:00:00; 4,212528884
PHP; 19/08/2010 00:00:00; 5,75892359
PHP; 22/06/2010 00:00:00; 4,894159973
PHP; 22/04/2010 00:00:00; 7,375886917
PHP; 27/04/2010 00:00:00; 4,339324176
PHP; 05/05/2010 00:00:00; 1,046974957
PHP; 04/10/2010 00:00:00; 3,892565787
PHP; 23/08/2010 00:00:00; 5,040476739
PHP; 11/11/2010 00:00:00; 7,155222237
PHP; 15/10/2010 00:00:00; 4,866706491
PHP; 12/03/2010 00:00:00; 5,522622287
PHP; 28/09/2010 00:00:00; 6,311344445
PHP; 25/10/2010 00:00:00; 2,879897833
PHP; 05/02/2010 00:00:00; 5,997832179
PHP; 24/11/2010 00:00:00; 5,809610248
PHP; 23/09/2010 00:00:00; 7,424408555
PHP; 22/09/2010 00:00:00; 5,838975489
PHP; 25/08/2010 00:00:00; 3,395500004
PHP; 10/02/2010 00:00:00; 1,716357768
PHP; 17/02/2010 00:00:00; 6,046327949
PHP; 08/02/2010 00:00:00; 1,829003036
PHP; 02/08/2010 00:00:00; 2,268270016
PHP; 19/07/2010 00:00:00; 2,730449319
PHP; 24/03/2010 00:00:00; 4,722059906
PHP; 16/06/2010 00:00:00; 1,109872758
PHP; 20/08/2010 00:00:00; 2,964857221
PHP; 20/10/2010 00:00:00; 3,038245499
PHP; 26/03/2010 00:00:00; 3,499963343
PHP; 12/07/2010 00:00:00; 1,58390981
PHP; 15/11/2010 00:00:00; 5,162340343
PHP; 27/01/2010 00:00:00; 3,029895008
PHP; 15/03/2010 00:00:00; 5,867242575
PHP; 09/07/2010 00:00:00; 6,848288059
PHP; 03/02/2010 00:00:00; 6,374478817
PHP; 01/01/2010 00:00:00; 7,873810112
PHP; 27/07/2010 00:00:00; 1,790607214
PHP; 20/01/2010 00:00:00; 3,208911538
PHP; 08/04/2010 00:00:00; 7,697422147
PHP; 23/11/2010 00:00:00; 4,754276097
PHP; 11/02/2010 00:00:00; 5,887964845
PHP; 15/09/2010 00:00:00; 6,89589262
PHP; 21/05/2010 00:00:00; 5,50457865
PHP; 22/10/2010 00:00:00; 5,720877826
PHP; 28/10/2010 00:00:00; 2,566234529
PHP; 30/04/2010 00:00:00; 4,804118276
PHP; 27/08/2010 00:00:00; 7,480113685
PHP; 10/08/2010 00:00:00; 6,602373719
PHP; 28/01/2010 00:00:00; 5,073940039
PHP; 06/04/2010 00:00:00; 3,385750532
PHP; 25/01/2010 00:00:00; 4,896365464
PHP; 13/05/2010 00:00:00; 5,309892118
PHP; 31/03/2010 00:00:00; 3,547060966
PHP; 12/01/2010 00:00:00; 4,080961704
PHP; 10/03/2010 00:00:00; 6,045296967
PHP; 13/08/2010 00:00:00; 3,855894387
PHP; 09/08/2010 00:00:00; 4,486033976
PHP; 05/11/2010 00:00:00; 5,443625987
PHP; 03/05/2010 00:00:00; 5,941638887
PHP; 01/02/2010 00:00:00; 1,248549581
PHP; 11/05/2010 00:00:00; 6,160277903
PHP; 20/04/2010 00:00:00; 2,761184335
PHP; 17/06/2010 00:00:00; 7,821067333
PHP; 18/10/2010 00:00:00; 3,945768774
PHP; 15/07/2010 00:00:00; 2,447254419
PHP; 10/06/2010 00:00:00; 4,073750675
PHP; 06/08/2010 00:00:00; 3,258761644
PHP; 06/01/2010 00:00:00; 3,49445796
PHP; 22/03/2010 00:00:00; 4,995516598
PHP; 26/04/2010 00:00:00; 6,499762893
PHP; 05/04/2010 00:00:00; 6,197117031
PHP; 07/10/2010 00:00:00; 4,783220768
PHP; 04/03/2010 00:00:00; 4,863806307
PHP; 14/04/2010 00:00:00; 2,454166293
PHP; 12/11/2010 00:00:00; 4,058431983
PHP; 12/05/2010 00:00:00; 4,067923188
PHP; 17/03/2010 00:00:00; 3,274991155
PHP; 15/06/2010 00:00:00; 7,804680943
PHP; 04/11/2010 00:00:00; 2,438262224
PHP; 13/04/2010 00:00:00; 2,477575123
PHP; 21/09/2010 00:00:00; 6,932130098
PHP; 19/11/2010 00:00:00; 3,289542139
PHP; 07/04/2010 00:00:00; 4,696375906
PHP; 25/03/2010 00:00:00; 4,047738314
PHP; 29/09/2010 00:00:00; 1,490455985
PHP; 28/05/2010 00:00:00; 1,74644649
PHP; 28/04/2010 00:00:00; 5,438621283
PHP; 29/11/2010 00:00:00; 6,791513979
PHP; 16/07/2010 00:00:00; 4,015282214
PHP; 04/05/2010 00:00:00; 5,835534573
